userName,at,content
Pengguna Google,2025-03-05 10:14:21,GUAH CAPE DARI JAM 9 pagi nguli sampe jam 8 malem hee malah dapat qiqi
Pengguna Google,2025-03-05 09:48:17,Bagus grafiknya
Pengguna Google,2025-03-05 09:09:36,"Lumayan, tapi kikir"
Pengguna Google,2025-03-05 08:41:49,UDAH KAPASITASNYA BESAR CERITANYA TERLALU LAMA GAK BISA DI SKIP PENDAPATAN EXPLORE DIKIT SISTEM GACA YANG TIDAK MUDAH GEMA YANG SUSAH DAN BERAT DI HP
Pengguna Google,2025-03-05 08:35:33,"Not bad sempet di bilang bakal jadi game mati tapi ternyata masih bertahan,yah setelah lama bermain gw mengerti knp org"" byk pensi 1.story yang kompleks (storinya ada yang monoton dan membicarakan hal yang ga penting mana lama lagi + g ad tombol skip 2.gamenya mahal (emang bisa tanpa top up tapi rasanya jelek bet harus nabung 2 pacth kalo rajin bisa lbih cpet) 3.agak pelit 4.lumayan berat 5.desain karakter yg agak melenceng terutama yang natlan( ""mavuika be like : arcon ya naik motor lah🗿"")"
Pengguna Google,2025-03-05 07:59:41,Bagus
Pengguna Google,2025-03-05 06:43:21,Hutao mantap
Pengguna Google,2025-03-05 06:42:49,Meski rada susah di bagian gacha tapi buat gameplay okelah seru
Pengguna Google,2025-03-05 05:15:29,Game forno
Pengguna Google,2025-03-05 04:22:26,Bagus semua
Pengguna Google,2025-03-05 04:16:07,Nice
Pengguna Google,2025-03-05 04:07:07,Game yang sangat bagus
Pengguna Google,2025-03-05 03:59:50,"Bagi orang yang kasih bintang 1 perkara ga bisa skip dialog ga usah main bst itu dialog biar lu tau ceritnya lol jelek ² in rating genshin aja bst klo jelek ga usah main Itu game buat orang yang punya waktu luang kalo ga punya waktu ada game RPG yang singkat ga usah main genshin , heran gua perkara dialog di kasih bintang 1 emang bisa buat game seluas itu gratis pula , aku mohon kepada yang beri rating 1 di perbaiki rating ,kasih bintang 4 / 3 aja kasian miHOYO nya , sekian dari saya 🙏🏻🙏🏻"
Pengguna Google,2025-03-05 03:51:04,"memuaskan, saya berhasil pulangin furina di soft pity. terimakasih hoyo🤭🤭"
Pengguna Google,2025-03-05 03:43:16,Mantap
Pengguna Google,2025-03-05 03:43:00,🥶🥶
Pengguna Google,2025-03-05 03:25:39,"New event pay to win banget, harus punya mavuika buat dapetina name card?, that messed up, sesek bener kalah rate off di pity 85, ngotak dong."
Pengguna Google,2025-03-05 02:50:09,Semua nya bagus gw kasih rating 4 bintang karna anj gw gaca hard pity mulu
Pengguna Google,2025-03-05 01:04:55,berhenti main setelah tidak dapat gacha furina tq
Pengguna Google,2025-03-05 00:23:19,Tambahin jalan cerita nya sama kasih luas map.. Kasih buat tidur juga
Pengguna Google,2025-03-05 00:23:16,sangat berat dihp poco x3 nfc
Pengguna Google,2025-03-04 23:55:32,Nice
Pengguna Google,2025-03-04 23:53:41,Ngak jelas pegen reset sandi tulisan nya permintaan terlalu banyak Mulu udah di relog berkali kali masih sana
Pengguna Google,2025-03-04 23:49:02,"Animasi jelek, dialog kaku, story ngawur, banner weap scam, qol jadul gada perkembangan, design char ngawur, build char susahnya minta ampun. Ga worth it sama sekali buat game 2025. Buat newbie mending main yang lain aja serius"
Pengguna Google,2025-03-04 23:24:15,"i never won ANY of my 50/50's on this game. the rewards sucks. i can't believe this game was this stingy. the developers NEVER listens to the players. im quitting this game, i never get any of the character i want because i keep losing and losing and losing ALL THE TIME. this is not funny genshin, listen to your players for ONCE."
Pengguna Google,2025-03-04 23:23:54,engga tau ah rate off terus :(
Pengguna Google,2025-03-04 22:48:17,Game bagus😁👍
Pengguna Google,2025-03-04 21:44:14,kasi aku FURINA pelis :c
Pengguna Google,2025-03-04 21:42:42,"kikir kikir, Dawei d nya durjana"
Pengguna Google,2025-03-04 21:36:43,⭐⭐⭐⭐⭐👍👍👍
Pengguna Google,2025-03-04 21:34:52,Enak bgt
Pengguna Google,2025-03-04 21:26:53,"Game nya cukup seru, visualnya cukup baik, eksplorasi nya sangat seru terutama di map Natlan dan event kali ini cukup memberikan banyak primogem dan semoga kedepannya akan memberikan banyak event menarik dan seru"
Pengguna Google,2025-03-04 20:43:00,mana splendor yang kau janjikan
Pengguna Google,2025-03-04 20:31:04,"Tolong updatenya ditambahkan fitur agar bisa konek dengan gamepad atau keyboard, supaya tidak terkena banned. Terimakasih"
Pengguna Google,2025-03-04 19:50:34,Sangat sangat menarik
Pengguna Google,2025-03-04 19:48:49,Game nya bagus lancar chipset snapdrago 8 elite
Pengguna Google,2025-03-04 19:46:52,Tolong Qiqi jgn muncul di banner
Pengguna Google,2025-03-04 19:41:31,Aku sangat suka dengan game RPG ini
Pengguna Google,2025-03-04 19:40:35,Sudah kalah di rate off kok kalah di rate on aneh nih bener weapon
Pengguna Google,2025-03-04 19:28:08,"Mantap 👍 emang dulunya butuh spek tinggi, tapi jaman sekarang sudah banyak hape dengan spek mumpuni. Overall cukup puas dengan gamenya. Apalagi sejak awal rilis dulu suka ngasih bansos. Dan orang2 pada lupa akan hal itu. Untuk ceritanya masih cukup apalagi quest utama/archon nya yang masih ditunggu banyak orang. Moga kedepannya bisa makin bagus lagi 👍"
Pengguna Google,2025-03-04 19:15:22,Game berat GB tapi seru
Pengguna Google,2025-03-04 18:53:51,"jangan mau maen, developer nya kikir tingkat dewa."
Pengguna Google,2025-03-04 18:45:23,Game kikir pull di banner senjata malah GK dapat senjata yang dipilih ampass
Pengguna Google,2025-03-04 17:48:32,"Dear hoyo, I'm sorry for giving only 3 star. I actually love the game sm. But I feel so sad & Depressed. I was excited cuz finally it's wriothesley first rerun and I do pre farming all the mats n primos, but now I got qiqi on pity 80. All my time that I spend and all my welkin, is mean nothing. It's so hard and take a long time to get primo, now I'm just crying in my room and my mom said stop play but I love wriothesley sm. I know everyone will say it's only bad luck, but it's so hurt💔"
Pengguna Google,2025-03-04 17:48:22,"Qiqi anj, gacha ampas"
Pengguna Google,2025-03-04 17:37:32,"game ramah, dermawan, baik hati, sistem gachanya bagus bgt, trims semoga jaya selalu -love, eMwaY"
Pengguna Google,2025-03-04 17:35:25,"terlalu kikir sama playernya tiap kali gacha pasti dapetnya bukan yang di banner, klo jadi player p2p gampang tinggal beli ini itu klo banyak duit lah ini player f2p udh berjuang mati matian buat ngumpulin primo buat gacha tpi malah ujung-ujungnya ga dapet gmn ini mekanisme gacha nya aduhh aduhh"
Pengguna Google,2025-03-04 17:33:07,mantap
Pengguna Google,2025-03-04 17:31:04,Game bagus makasih hoyoverse udah ngasi furina di pity 90 double
Pengguna Google,2025-03-04 17:24:11,Game kikir sistem gacha berpihak sama whales
Pengguna Google,2025-03-04 17:21:45,Tolong berikan fitur ganti tanggal lahir
Pengguna Google,2025-03-04 17:10:59,lets the story begin
Pengguna Google,2025-03-04 15:53:30,"Game yapping,kikir.tanggal nambahin fitur skip apa susah"
Pengguna Google,2025-03-04 15:47:23,Tambahin fitur duel vs sesama teman
Pengguna Google,2025-03-04 15:46:11,Bagus banget bagi pecinta game harus main ini
Pengguna Google,2025-03-04 15:37:56,Percepat lah banner rerun hoyo gak ada yang gacha mizuki akhir akhir
Pengguna Google,2025-03-04 15:27:12,TOLONG HOYO TAMBAHIN VITUR SKIP STORYY PLSSS
Pengguna Google,2025-03-04 15:11:11,Bagus.
Pengguna Google,2025-03-04 14:58:22,Seru euyyy
Pengguna Google,2025-03-04 14:40:36,Dawg
Pengguna Google,2025-03-04 14:19:38,Pihak mihoyo mohon di baca ini genshin punya ku kok gak ada suaranya ya??? Tiba tiba nge crash aplikasi nya
Pengguna Google,2025-03-04 13:49:16,Bagus
Pengguna Google,2025-03-04 13:34:32,Tolong kasih fitur gamepad untuk android genshin impact Dan kasih tombol skip
Pengguna Google,2025-03-04 12:02:27,Kebanyakan dialog
Pengguna Google,2025-03-04 11:08:30,Game ini juga eggk bisa di pakai di hp poco x6 pro 5g saya...!!
Pengguna Google,2025-03-04 10:47:36,story nya bagus grafik nya hd
Pengguna Google,2025-03-04 10:27:15,"Gak bisa main. Ada tulisan yang muncul katanya ada bug dan harus hapus memori. Akhirnya harus install ulang dan semua progress lenyap dan harus mulai dari awal. Main dari awal launching jadi percuma, rugi udah keluar duit. Ada cara memulihkannnya gak?"
Pengguna Google,2025-03-04 10:19:00,Agak susah upgrade char nya sm cri primogems nya sih tp buat yang lainnya bagus bagus aja
Pengguna Google,2025-03-04 09:55:59,Game ini sangat seru sekali
Pengguna Google,2025-03-04 08:36:18,its ok game nya bagus tapi hp gw lemot sekarang gara gara ni game
Pengguna Google,2025-03-04 06:58:28,"Game burik banner xiao malah dapat Mona burik , benner yae Miko malah dapat qiqi burik.benner navia dapet Jean!!!! Jangan di download sistem gacha game ini bodoh !!!!.."
Pengguna Google,2025-03-04 06:38:43,"bagus dari segi lore, gameplay, karakter. cuma kurangin fan service, tambahin karakter cowo, kurangin kikirnya"
Pengguna Google,2025-03-04 06:35:56,Lanjutkan bakat mu bang
Pengguna Google,2025-03-04 05:55:55,menyala hoyo🔥 plis jangan pelit Primo biar mainnya semakin semangat
Pengguna Google,2025-03-04 05:24:49,Nice game
Pengguna Google,2025-03-04 05:09:32,"I hope on patch version 6 and 7 there is only 2 Female characters only release and make more of Male 5 star limited character more than 5-6 , or I'm out"
Pengguna Google,2025-03-04 04:07:44,Bagus grafiknya.. tpi sayang byk critanya
Pengguna Google,2025-03-04 03:56:29,kecewa sama event name card buat player f2p lumayan susah
Pengguna Google,2025-03-04 02:17:17,Main story banyak suara karakter tidak ada suara 👎🏻👎🏻👎🏻
Pengguna Google,2025-03-04 00:37:03,"Nice Game, Storynya ga ngebosenin cuma ya kalo bisa sedikit dikurangi untuk yaping nya, event selalu bervariatif Jos untuk Mihoyo semoga bisa lebih baik lagi untuk patch kedepannya 🫰"
Pengguna Google,2025-03-03 22:54:39,Menurutku Gamenya bagus banget dari segi apapun
Pengguna Google,2025-03-03 22:25:19,Mantap man
Pengguna Google,2025-03-03 21:46:53,Selama ini oke
Pengguna Google,2025-03-03 21:42:43,Keren
Pengguna Google,2025-03-03 20:21:53,Loading nya lama
Pengguna Google,2025-03-03 19:06:14,Seru banget
Pengguna Google,2025-03-03 18:59:55,Bang mihoyo ini kenapa aku stuck putih di loading screen ya? Padahal baru selesai dari domain trus relog dan stuck putih setelah menekan pintu di loading screen
Pengguna Google,2025-03-03 18:57:32,kocak😹
Pengguna Google,2025-03-03 18:25:58,Nice
Pengguna Google,2025-03-03 17:01:02,Masih banyak kekurangan sama bug yg harus di perbaiki
Pengguna Google,2025-03-03 16:45:17,GB nya gede bgt anjay😭😓
Pengguna Google,2025-03-03 16:08:57,"dan yap,seru banget bisa explore dan bagian paling seru itu nge pull karakterr dan ngerjain quest"
Pengguna Google,2025-03-03 15:35:54,my love
Pengguna Google,2025-03-03 15:31:59,"Game bagus, kikir dikit tapi ok lah"
Pengguna Google,2025-03-03 14:49:15,"Size nya kegedean😿, tapi tetep bagus😹👍"
Pengguna Google,2025-03-03 14:20:06,"Krn gw casual player/story enjoyer,pernah donlot adeknya gensin yg turnbase krn katanya g kikir,cma krn gameplayny gw g cocok jdiny bosen wkwk,padahal blm dpt story yg seruny. Jdinya gw lebih prefer gensin,dri gameplayny jg lebih menarik,krn ada elemental reactionny jg.Krn gensin ini gem rpg pertama gw,gw enjoy bgt sama archon questnya,apalagi Fontaine coy asli jgn di skip,rugi,disitu paling bagus wkwk.lore nya jga menarik klo kta gw.Game p2w? gw pke Aloy dri awal main, yg penting buildny bgs."
Pengguna Google,2025-03-03 14:12:16,Bagus bangett luas banget mapnya tp enaknya mabar sama temen
Pengguna Google,2025-03-03 13:39:16,Seru bangat buat isi waktu luang
Pengguna Google,2025-03-03 13:28:03,Seru uy
Pengguna Google,2025-03-03 13:05:36,Bagus
Pengguna Google,2025-03-03 12:11:05,Tolong tambahkan fitur skip saat menjalankan story
Pengguna Google,2025-03-03 11:36:37,Terlalu lama untuk mengunduh data
Pengguna Google,2025-03-03 11:14:49,"Ndlogok, farming arte kagak di kasih elah"
Pengguna Google,2025-03-03 11:11:10,"game yg sangat bagus misi misi nya sangat seru dan grafik nya sangat bagus ,aku suka"
Pengguna Google,2025-03-03 10:37:16,"Bagus ini game, aku saranin main nya di pc atau tab, soalnya klo hp agak gitu lah, asik ini game cuma ga asik klo kalah gacha😃 Tolong ya segera hadirkan nahida atau wandarer soalnya aku mau gacha🙏🙏"
Pengguna Google,2025-03-03 09:15:29,Keliatan nya game nya bagus tapi aku ngga bisa masuk
Pengguna Google,2025-03-03 09:12:35,bagus bgt tapi soal grafik tau lah hp kentang
Pengguna Google,2025-03-03 08:51:39,Terbaik
Pengguna Google,2025-03-03 08:43:40,"Lama bgt menginstal nyaa, padahal saya pake wifi. Saya kasih bintang 4 dulu ajah, karena saya lihat ada komenan yg kurang bagus, jadi saya kasih bintang 4 dulu"
Pengguna Google,2025-03-03 06:42:29,GG gw suka grafik nya sama alur cerita nya
Pengguna Google,2025-03-03 06:41:50,Sangat bagus ini adalah game petualangan yang sangat bagus
Pengguna Google,2025-03-03 05:02:36,game p2w terus kebanyakan yapping👎🏻
Pengguna Google,2025-03-03 04:38:47,Best rpg ever
Pengguna Google,2025-03-03 04:11:54,"WOI ARTE NYA NAIKIN PRESENTASE STAT BAGUS LAH, STRES FARM ARTE BOSOK MULU"
Pengguna Google,2025-03-03 02:30:07,rate off nya ampas
Pengguna Google,2025-03-03 00:28:28,Please skip button story!
Pengguna Google,2025-03-02 22:10:05,"Game nya kebanyakan omong (YAPPING), setiap mau menyelesaikan Quest/Event butuh waktu yang banyak karena kebanyakan omong (YAPPING) di setiap Quest/Event nya, padahal sudah 'Tap - Tap' tapi tetap aja butuh waktu yang lama. Tolong untuk Developer game ini Dialog (YAPPING) di setiap Quest/Event dikurangi."
Pengguna Google,2025-03-02 19:39:55,Grafik nya kren
Pengguna Google,2025-03-02 19:39:38,Gamenya bagus tapi saya sudah bosan
Pengguna Google,2025-03-02 17:20:39,Seruuuuu
Pengguna Google,2025-03-02 16:47:29,Dari dulu pengen main genshin akhirnya 01-19-25 bisa main udh sebulan lebih. Game nya bagus saya sangat suka -1 aja kalo ret of jangan kasih qiqi udh dpt 1.moga ga c6🗿
Pengguna Google,2025-03-02 16:44:56,Bagus udah ngak kikir lagi👍
Pengguna Google,2025-03-02 16:43:16,kasi gw primo yang banyak
Pengguna Google,2025-03-02 16:29:48,please make more male characters and make them as handsome as possible XD
Pengguna Google,2025-03-02 15:21:55,"Overall saya enjoy main genshin, tapi untuk akhir² ini gamenya ngelag meskipun tidak ada masalah di device maupun internet. Mohon segera diperbaiki kendala saya"
Pengguna Google,2025-03-02 15:16:25,Gamenya cukup lumayan cuman dalam storynyakan ada cerita disitu g bisa di skip jadinya sangat lama.
Pengguna Google,2025-03-02 15:05:26,"saya ada saran, tolong beri 2 pilihan saat percakapan dialog story, bisa skip percakapan tapi bayar pakai primo, bisa nonton tanpa skip nanti dapat primo..."
Pengguna Google,2025-03-02 14:54:55,"Apakah kalian sangat membenci saya? Dari kemarin saya ga dapat B5, ini membuat proses main saya terganggu, saya ga bisa clear misi dan clear quest, tolong dong, apa apa ada yang salah dari cara saya bermain? Ini membuat saya sangat kecewa"
Pengguna Google,2025-03-02 14:48:53,"GAME INI ADALAH GAME TERBEST YANG PERNAH AKU MAINKAN. Dari storynya, Misi (sulit dan mudah pun ada), dan karakter. Karena terkendala memori penuh dan ram yang tidak memadai maka aku hapus game ini (bukan karena jelek, cuma meliat performa dari hp gw mending main di PC aja). Thanks developer ❤️"
Pengguna Google,2025-03-02 14:24:25,Versi paling ampas menurut gw dari awal gi rilis ya di versi sekarang (5.4) dan kek nya pensi emang pilihan utama sih soalnya dev nya juga kek udah gak niat ngembangin game nya:(
Pengguna Google,2025-03-02 13:54:54,"Animasi kaku,event gitu gitu aja boring"
Pengguna Google,2025-03-02 13:52:14,natlan uptade are p2w tbh
Pengguna Google,2025-03-02 13:31:29,Ingpokan banner 5.5 sekarang🗣️🔥
Pengguna Google,2025-03-02 12:03:40,Seru
Pengguna Google,2025-03-02 11:23:27,Game petualangan terbaik
Pengguna Google,2025-03-02 10:09:16,Wel
Pengguna Google,2025-03-02 09:49:17,BAGUSS BANGETT SUKAAA
Pengguna Google,2025-03-02 09:29:45,Wishing nya kek ampas
Pengguna Google,2025-03-02 08:07:22,Gamenya bagus tapi mohon loadingnya dipercepat ya😁 soalnya aku gk sabaran game hoyoverse terbaik
Pengguna Google,2025-03-02 07:22:08,Bagus
Pengguna Google,2025-03-02 06:32:52,Good game
Pengguna Google,2025-03-02 06:26:13,Kukasih bintang 4 karena kurang puas saat main di pc voice aktor Inggris karakternya saat quest bisu tolong diperbaiki
Pengguna Google,2025-03-02 06:05:29,Seru banget😁😁😁 (sebelum kalah rate of🤓)
Pengguna Google,2025-03-02 04:32:20,Lumayan seru buat nemenin ke gabutan
Pengguna Google,2025-03-02 02:45:10,Saya suka game pelit
Pengguna Google,2025-03-02 02:18:14,Bagus
Pengguna Google,2025-03-02 02:03:39,"Grafiknya sangat memanjakan mata, permainannya sangat keren, petualangan,pertempuran,tekateki semua ada."
Pengguna Google,2025-03-02 01:43:29,sudah bagus. cuma mohon dioptimalkan di perangkat redmi note 13. bair rata kanan semia. terima kasih.
Pengguna Google,2025-03-02 00:05:15,Ping server asia yg tergolong cukup tinggi
Pengguna Google,2025-03-01 23:28:33,Aku gacha GK dpt dpt 😡😡
Pengguna Google,2025-03-01 23:06:19,"Dialog antara karakter sangat panjang dan membosankan, dan tidak ada fitur skip"
Pengguna Google,2025-03-01 22:37:13,Aku sangat menyukainya. Tapi semoga download datanya bisa lah di agak di percepatan biar gak terlalu nunggu lama🥰
Pengguna Google,2025-03-01 22:01:53,"Plis lah hoyo udah 2025 masak belum ada tombol skip story, terutama story dunia dan cerita, archon mah gak usah karna gw memang ngikutin tapi story lain astaga fillerrrrrrrrrrrrrr jadi muak pls lah hoyo adakan skip story"
Pengguna Google,2025-03-01 21:45:09,"sediain tombol skip kalo ngelag kgk enak banget dialognya mulai dari awal, udh gitu percakapan npc yg ga penting aja bisa setengah jam"
Pengguna Google,2025-03-01 21:44:07,Kenapa saya tidak bisa masuk game. Apakah sedang error?
Pengguna Google,2025-03-01 21:34:25,The best⭐⭐⭐⭐⭐
Pengguna Google,2025-03-01 20:15:02,Makin gajelas game dongo
Pengguna Google,2025-03-01 19:24:03,Bagus
Pengguna Google,2025-03-01 19:21:31,Nice i like the game
Pengguna Google,2025-03-01 19:03:34,Game nya bagus bgt gegara ni game temen ku banyak bgt game nya juga menantang pokoknya seruuu
Pengguna Google,2025-03-01 17:28:26,"asik banget nih game, ya walaupun kadang artefaknya ga bagus"
Pengguna Google,2025-03-01 17:23:36,terlalu besar makan kouta
Pengguna Google,2025-03-01 17:11:15,keren
Pengguna Google,2025-03-01 16:50:53,Force close infinix hot 50
Pengguna Google,2025-03-01 16:03:00,"game kikir, cape nguli terus ujung ujung nya rateoff, even memang sistem nya gitu, alangkah baiknya kami di permudah demi kenyamanan bermain."
Pengguna Google,2025-03-01 15:04:09,Game nya bagus cocok buat explore semua map
Pengguna Google,2025-03-01 14:46:35,Asikkkkkk bnget grafik oke
Pengguna Google,2025-03-01 14:04:39,Cerita bagus grafik bagus pokonya keren
Pengguna Google,2025-03-01 13:50:56,Good
Pengguna Google,2025-03-01 12:56:03,"I got none to say... Its either good or bad... Sometimes its chicken, sometimes its hotdog and most definiently... Just try, i mean TRY having fun on this game"
Pengguna Google,2025-03-01 12:44:39,"y bgus, char nya cakep(termasuk alhaitham) aku tambahin kalo capitano nya playable(agk maksa)"
Pengguna Google,2025-03-01 12:17:18,Seru bangett
Pengguna Google,2025-03-01 11:28:56,Asik sih berasa masuk Isekai
Pengguna Google,2025-03-01 11:03:21,didn't like natlan.
Pengguna Google,2025-03-01 10:30:21,Bagus game nya tapi karakternya dikurangin yang seks seks nya soalnya keponakan saya main ini jug
Pengguna Google,2025-03-01 10:28:53,♥️
Pengguna Google,2025-03-01 09:37:01,Makin seru
Pengguna Google,2025-03-01 08:59:35,Bad Server
Pengguna Google,2025-03-01 07:03:08,Woi min kok game tiba tiba suruh topup min ini gimana ya 😄 Kalau di benerin di kasih bintang 5
Pengguna Google,2025-03-01 06:45:22,Sangat seru
Pengguna Google,2025-03-01 06:39:59,game ini sangat seru ! 🫶🏻
Pengguna Google,2025-03-01 06:12:26,"Dialog panjang, lawan musuh sampe sekarat + makanan habis tapi reward nya dikit, ga setara. semoga kedepannya reqardnya di banyakin."
Pengguna Google,2025-03-01 06:08:49,mohon ditambahkan tombol skip
Pengguna Google,2025-03-01 06:07:20,kikir
Pengguna Google,2025-03-01 06:00:48,Saya mau kasih coba ukuran aplikasi lebih dikecilkan karena cuman sedikit orang yang bisa main hp yang 4gb
Pengguna Google,2025-03-01 05:56:39,Lumayan lah walaupun datanya besar
Pengguna Google,2025-03-01 05:33:45,Mengapa sih harus ulang data ulang padahal ada suuara bahasa jepang tapi masih ada diganti ke suara bahasa inggris jadinya harus unduh ulang tiap kali install ulang Windows apalagi gak disediain fitur pengaturan di awal login dan harus masuk buat ngatur gak kayak Honkai Star Rail yang bisa atur gitu soal atur setting dan pilihan bahasa dan pilihan suara bahasa di awal login belum masuk ke gamenya
Pengguna Google,2025-03-01 05:12:21,"Saya bener bener kecewa banget karena cuma modal internet terputus doang akun saya hilang begitu saja, dan sudah login ke akun google bukannya balik lagi malah di ulang petualangannya ini tolong nih mohon di perbaiki, tapi masih lumayan grafik dalam game nya dan saya berikan 2 bintang saja"
Pengguna Google,2025-03-01 04:44:44,Game nya mantap banyak pemandangan yg memanjakan mata yahhh walaupun gua gacha gak dapet² tapi Yoes gak papa sumpah gak papa🥲.
Pengguna Google,2025-03-01 04:32:14,"I lost my main account, I have been playing for a long time and have been far away and have completed many missions, can you at least give me a primogem or at least add another feature or something?.that's make me so bored to play that..and that's the best game i ever play..before i lost my account...so..do it...before we hated you!!"
Pengguna Google,2025-03-01 04:07:59,dari jam 2 sampai sekarang susah banget login
Pengguna Google,2025-03-01 03:28:30,"Apalah co habis main ml 3 kali pas main genshin ke trigger dialog langsung kotak² njir penampilan char nya, tolong diperbaiki masalah nya apalagi tentang dialog sampe animasi nya karna setiap main suka delay kalo ga ya patah² meskipun itu udah sinyal naik turun kek dosa lu pada:v"
Pengguna Google,2025-03-01 01:07:36,"event end game ampaz,lagi lagi event khusus meta (buff only natlan character) orang yg gapunya chara natlan kek mavuika jadi ngampas bgt di eventnya,emang game kikir"
Pengguna Google,2025-02-28 23:41:53,👌
Pengguna Google,2025-02-28 23:41:25,this game is very stupid
Pengguna Google,2025-02-28 22:53:45,Pokoknya kalau ga dalat furina gua pensi soalnya gua f2p
Pengguna Google,2025-02-28 21:36:53,Pengunduhan data yang sangat lama
Pengguna Google,2025-02-28 21:30:05,game terbaik
Pengguna Google,2025-02-28 19:32:13,Nyebrang doang dibikin ribet
Pengguna Google,2025-02-28 19:23:32,Saat asik dan seru sekali
Pengguna Google,2025-02-28 19:12:02,"PLSSS, GW CUMA MAU MAIN GAME BUKAN DENGERIN STORY YANG KAGAK PENTING. KASIH TOMBOL SKIPPP APA SUSAHNYAA!!??"
Pengguna Google,2025-02-28 19:00:02,"Gamenya bagus, tapi tolong kasih tombol skip!!!!!"
Pengguna Google,2025-02-28 18:55:51,Gem lu ribet
Pengguna Google,2025-02-28 18:47:31,🙂‍↕️
Pengguna Google,2025-02-28 18:03:07,Mantep ni game bagus bet
Pengguna Google,2025-02-28 16:31:40,KEBANYAKAN NGOMONG G JELAS ANEH
Pengguna Google,2025-02-28 16:03:14,Nice
Pengguna Google,2025-02-28 15:55:42,"Lancar jaya, meski gachanya agak kurang karena kristalnya sulit sekali di dapat"
Pengguna Google,2025-02-28 15:43:09,Game sinyal taii
Pengguna Google,2025-02-28 15:08:15,gamenya bagus cuman data nya banyak bet dh
Pengguna Google,2025-02-28 14:52:37,Grafik nya bagus
Pengguna Google,2025-02-28 14:32:04,SAYA AKAN KASIH BINTANG 5 JIKA PIHAK HOYOVERSE MEMBERI 1600 PRIMOGEMS DI TANGGAL 4 MARET !!
Pengguna Google,2025-02-28 14:08:35,"sangat enakkk,saya sampai lupa waktu karena keasikan bermain"
Pengguna Google,2025-02-28 14:05:33,"seru,tapi developer jahat,kawan ku gacha sering menang rate off dan ngeborong banner low pity,aku high pity malah kalah rate off malah dapet karakter standar.dahlahhjjj"
Pengguna Google,2025-02-28 13:03:42,Minimal up Arte nggak deff mulu lah
Pengguna Google,2025-02-28 13:03:22,"Pelit resin, Kikir artf, pelit primo (bgt plis) kdng hadiah primo dri quest yg di jalanin ber'jam-jam itu ga sebanding dengan usahanya, event yapping udh kyak quest archon lama bgt gilaa, 1 lagi.. BNYAKIN KARAKTER COWONYA WOE HOYO! Mang lu kata yg main genshin cmn kaum Lanang doang apa, yang betina juga main kocak... Seenggaknya kalo gaada char cwk yg baru yang lama di rerun kek🙃🙂"
Pengguna Google,2025-02-28 12:19:54,"Genshin used to be an exciting game, and I often topped up to support Genshin Impact. However, the response I got was always hard pity, even in the standard banner. It feels like the developers don’t respect me despite my support. Because of this, I will give the game a 1-star rating, as I feel the developers do not respect me. Additionally, the game lacks a skip feature for daily commissions, which makes me sick of hearing unnecessary NPC dialogue."
Pengguna Google,2025-02-28 11:40:57,Please lower the GB.
Pengguna Google,2025-02-28 11:29:55,Game ini keren mengajar kan kita untuk bersabar👍
Pengguna Google,2025-02-28 11:07:27,bagus
Pengguna Google,2025-02-28 10:18:06,Bagus
Pengguna Google,2025-02-28 10:05:57,Semakin berat aja jirr
Pengguna Google,2025-02-28 10:04:40,Keren
Pengguna Google,2025-02-28 09:50:15,Seru
Pengguna Google,2025-02-28 09:38:30,JUAL AKUN GENSHIN!! RIBET MAKIN GEDE AJA STORAGE DIPERLUKANNYA
Pengguna Google,2025-02-28 09:37:45,"Krn ada sistem daily reward, anak saya jd kecanduan gara2 game ini. Dia jg dapat kenalan cowok tdk jelas. Sekarang anak saya susah sekali dibilangin. Cowok ini manipulatif, ngga berani vc, beraninya cuma wa dan ngajak2 anak saya hb. Hati2"
Pengguna Google,2025-02-28 08:59:12,updatenya gak usah gede-gede
Pengguna Google,2025-02-28 08:56:12,Susah download data
Pengguna Google,2025-02-28 07:31:29,"Dulu pernah main tapi langsung ku hapus, karna ya berat dan agak susah. Tapi setelah liat orang orang main, kok kayak seru ya?? Akhirnya mutusin buat download lgi dan ternyata emg seru cuyy😋 kuncinya ya jangan gampang bosen karen quest nya panjang. Intinya game terbaikk"
Pengguna Google,2025-02-28 06:58:12,"saya suka game open worl kyk gini, dari segi eksplorasi oke² aja, archon quest bagus, dan story character nya keren² dan bagus², tapi sekarang untuk percakapan tolong agar bisa di skip, karena semakin panjang percakapannya, kyk di natlan, omong panjang trs jalan dikit nanti ngomong lagi, sepertinya banyak juga yg gk suka soal itu, kyk player F2P yg butuh primogem dan harus ngerjain quest nya, mana klo sibuk trs kluar bentar nanti harus ngulang dari awal lagi percakapannya"
Pengguna Google,2025-02-28 05:58:47,Gamenya kikir bangke tapi untung story nya bagus jadi dapat bintang 5
Pengguna Google,2025-02-28 00:56:03,Babi
Pengguna Google,2025-02-28 00:38:43,Sangat menyenangkan... Tapi aku tidak suka saat ada bugnya
Pengguna Google,2025-02-27 23:43:16,Tolong hadirkan fitur untuk skip story di game ini. Saya bukan ingin skip ceritanya secara keseluruhan. Hanya saja terkadang karakter di alur ceritanya terlalu banyak yapping tentang hal yang tidak terlalu penting sehingga membuat saya bosan.
Pengguna Google,2025-02-27 23:21:43,Event banyak primo datanglahh!
Pengguna Google,2025-02-27 22:14:14,ok
Pengguna Google,2025-02-27 20:42:15,Bagus
